"HITId";"HITTypeId";"Title";"Description";"Keywords";"Reward";"CreationTime";"MaxAssignments";"RequesterAnnotation";"AssignmentDurationInSeconds";"AutoApprovalDelayInSeconds";"Expiration";"NumberOfSimilarHITs";"LifetimeInSeconds";"AssignmentId";"WorkerId";"AssignmentStatus";"AcceptTime";"SubmitTime";"AutoApprovalTime";"ApprovalTime";"RejectionTime";"RequesterFeedback";"WorkTimeInSeconds";"LifetimeApprovalRate";"Last30DaysApprovalRate";"Last7DaysApprovalRate";"Input.image";"Answer.blurry";"Answer.quality";"Approve";"Reject"
"27IJG5TYMNCWDYA6SAJSXHX1LQ6IMA";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"33";;"2FJ98D8J3VE7BFYQ0Z3G8MCK1NVXHH";"A12KRSSY1NV0CE";"Approved";"Sat Apr 30 15:19:26 GMT 2011";"Sat Apr 30 15:19:49 GMT 2011";"Sat May 07 15:19:49 GMT 2011";"Sat Apr 30 19:55:40 PDT 2011";;;"23";"100% (15/15)";"100% (15/15)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0137.jpg";2;"1";;
"27IJG5TYMNCWDYA6SAJSXHX1LQ6IMA";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"33";;"2V33L0FBJ9IOQ6KG4FMEARPRVZ2ZNP";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:19:02 GMT 2011";"Sat Apr 30 15:19:38 GMT 2011";"Sat May 07 15:19:38 GMT 2011";"Sat Apr 30 19:55:40 PDT 2011";;;"36";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0137.jpg";2;"1";;
"2AOYTWX4H3H24YAAMA7IBIJRVCNZ4T";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"38";;"24DF395SW6NGG2Y00ZEJGYF18CVFTJ";"A3RT4FZY26AA1D";"Approved";"Sat Apr 30 15:17:56 GMT 2011";"Sat Apr 30 15:18:32 GMT 2011";"Sat May 07 15:18:32 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"36";"100% (10/10)";"100% (10/10)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0138.jpg";2;"2";;
"2AOYTWX4H3H24YAAMA7IBIJRVCNZ4T";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"38";;"28IS1CSTMOFX60Y1VDSE3DNXCSOOR0";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:17:57 GMT 2011";"Sat Apr 30 15:18:06 GMT 2011";"Sat May 07 15:18:06 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"9";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0138.jpg";2;"1";;
"2AOYTWX4H3H24YAAMA7IBIJRVCNZ4T";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"38";;"2CB1LY58B7271NODSL8D66YFL8I8TV";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:22:21 GMT 2011";"Sat Apr 30 15:22:29 GMT 2011";"Sat May 07 08:22:29 PDT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"8";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0138.jpg";2;"2";;
"2AOYTWX4H3H24YAAMA7IBIJRVCNZ4T";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"38";;"2TUD21O3W5XHF6VM5JTK3EPLL2AGAY";"A3ARNAZVTW1DQU";"Approved";"Sat Apr 30 15:20:09 GMT 2011";"Sat Apr 30 15:20:33 GMT 2011";"Sat May 07 15:20:33 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"24";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0138.jpg";2;"1";;
"2AOYTWX4H3H24YAAMA7IBIJRVCNZ4T";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"38";;"2VYVCPWZ9RNDB5USETYSS3DT974QBY";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:20:14 GMT 2011";"Sat Apr 30 15:20:21 GMT 2011";"Sat May 07 15:20:21 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"7";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0138.jpg";2;"1";;
"2H6UQIHPCGJ2SP7LGXWXM0JP9Z017Q";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"31";;"28XPQJQ9OPLLCZDRZSOGDKCOSYXZ1H";"A3RT4FZY26AA1D";"Approved";"Sat Apr 30 15:16:40 GMT 2011";"Sat Apr 30 15:16:55 GMT 2011";"Sat May 07 15:16:55 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"15";"100% (10/10)";"100% (10/10)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0140.jpg";0;"1";;
"2H6UQIHPCGJ2SP7LGXWXM0JP9Z017Q";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"31";;"2L2T2D5NQYN5UQWXWHWT3MNCPBE59Q";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:22:15 GMT 2011";"Sat Apr 30 15:22:21 GMT 2011";"Sat May 07 08:22:21 PDT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"6";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0140.jpg";0;"0";;
"2H6UQIHPCGJ2SP7LGXWXM0JP9Z017Q";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"31";;"2ORZ2MIKMN9UNCFVG9KW1XI3L71Q9O";"AR0G5UWWA0BHI";"Approved";"Sat Apr 30 15:20:10 GMT 2011";"Sat Apr 30 15:20:29 GMT 2011";"Sat May 07 15:20:29 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"19";"100% (39/39)";"100% (39/39)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0140.jpg";0;"0";;
"2H6UQIHPCGJ2SP7LGXWXM0JP9Z017Q";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"31";;"2RTQ6SVQ8H881D03Y6FB0CI1KAZO5M";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:16:39 GMT 2011";"Sat Apr 30 15:16:51 GMT 2011";"Sat May 07 15:16:51 GMT 2011";"Sat Apr 30 19:55:41 PDT 2011";;;"12";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0140.jpg";0;"0";;
"2H6UQIHPCGJ2SP7LGXWXM0JP9Z017Q";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"31";;"2VNWJ5OPB0YVVMEVZX27JP9UWE4X50";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:18:27 GMT 2011";"Sat Apr 30 15:18:34 GMT 2011";"Sat May 07 15:18:34 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"7";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0140.jpg";0;"1";;
"2KBVOK5UFJ51DUWB106YVS1CC04968";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"17";;"23NOK5UFJ51YMDKLCGPQX1CSMZRA7P";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:17:26 GMT 2011";"Sat Apr 30 15:17:33 GMT 2011";"Sat May 07 15:17:33 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"7";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0141.jpg";2;"2";;
"2KBVOK5UFJ51DUWB106YVS1CC04968";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"17";;"23Q24E6AUBXHBFN4SM090BZW64NW0L";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:14:33 GMT 2011";"Sat Apr 30 15:14:43 GMT 2011";"Sat May 07 15:14:43 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"10";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0141.jpg";2;"1";;
"2KBVOK5UFJ51DUWB106YVS1CC04968";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"17";;"25CI62NJQ217HMF63IXBPLCV7OXNVE";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:22:38 GMT 2011";"Sat Apr 30 15:22:48 GMT 2011";"Sat May 07 08:22:48 PDT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"10";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0141.jpg";2;"2";;
"2KBVOK5UFJ51DUWB106YVS1CC04968";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"17";;"2EUAESCWY2AO3PMJZF7OTGQS5Z900O";"A3GR63KAHHUXKX";"Approved";"Sat Apr 30 15:20:21 GMT 2011";"Sat Apr 30 15:20:31 GMT 2011";"Sat May 07 15:20:31 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"10";"100% (28/28)";"100% (28/28)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0141.jpg";0;"0";;
"2KBVOK5UFJ51DUWB106YVS1CC04968";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:42 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:42 GMT 2011";"17";;"2OQ5COW0LGRZIVIOSM360NUZPQUY7N";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:21:45 GMT 2011";"Sat Apr 30 15:22:21 GMT 2011";"Sat May 07 15:22:21 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"36";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0141.jpg";2;"2";;
"2CUPWZ9RNDWI3I7PKTE3ITGULAFSDT";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"31";;"2QB2D21O3W5XWNPM2T92PYEPE5SF9J";"A3GR63KAHHUXKX";"Approved";"Sat Apr 30 15:16:33 GMT 2011";"Sat Apr 30 15:16:47 GMT 2011";"Sat May 07 15:16:47 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"14";"100% (28/28)";"100% (28/28)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0142.jpg";0;"0";;
"2CUPWZ9RNDWI3I7PKTE3ITGULAFSDT";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"31";;"2X2B6BFMFFOYD5ZY6K6DLESCT40KX9";"A12KRSSY1NV0CE";"Approved";"Sat Apr 30 15:20:09 GMT 2011";"Sat Apr 30 15:20:28 GMT 2011";"Sat May 07 08:20:28 PDT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"19";"100% (15/15)";"100% (15/15)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0142.jpg";0;"0";;
"2CUPWZ9RNDWI3I7PKTE3ITGULAFSDT";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"31";;"2X7SVGULF3957JCKT26S8NYNCO0OAS";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:17:02 GMT 2011";"Sat Apr 30 15:17:08 GMT 2011";"Sat May 07 15:17:08 GMT 2011";"Sat Apr 30 19:55:42 PDT 2011";;;"6";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0142.jpg";0;"1";;
"2CUPWZ9RNDWI3I7PKTE3ITGULAFSDT";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"31";;"2Z8FL6VCPWZ96AJTVPM1X7SNWQWN89";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:18:49 GMT 2011";"Sat Apr 30 15:18:57 GMT 2011";"Sat May 07 15:18:57 GMT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"8";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0142.jpg";0;"1";;
"2CUPWZ9RNDWI3I7PKTE3ITGULAFSDT";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"31";;"2ZYAUC26DG67SO30816K5COKVWHC5E";"A39RQ6JXDIS2DQ";"Approved";"Sat Apr 30 15:15:14 GMT 2011";"Sat Apr 30 15:15:39 GMT 2011";"Sat May 07 15:15:39 GMT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"25";"100% (18/18)";"100% (18/18)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0142.jpg";2;"0";;
"2J845UUKQOYG252Y0TZOL010RZDWE6";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"0";;"258ULF395SW6237C54EYSJBY8EIDRT";"A6IQFV1JHND4I";"Approved";"Sat Apr 30 15:21:30 GMT 2011";"Sat Apr 30 15:21:45 GMT 2011";"Sat May 07 15:21:45 GMT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"15";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0143.jpg";2;"1";;
"2J845UUKQOYG252Y0TZOL010RZDWE6";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"0";;"2790JPPSI2KYTCRP28WKQM6WCGQJPK";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:16:53 GMT 2011";"Sat Apr 30 15:17:02 GMT 2011";"Sat May 07 15:17:02 GMT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"9";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0143.jpg";0;"1";;
"2J845UUKQOYG252Y0TZOL010RZDWE6";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"0";;"2BDY58B727M0X3LHUES63FSV8HYVA2";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:19:19 GMT 2011";"Sat Apr 30 15:19:25 GMT 2011";"Sat May 07 15:19:25 GMT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"6";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0143.jpg";2;"1";;
"2J845UUKQOYG252Y0TZOL010RZDWE6";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"0";;"2R8YQ4J3NAB6Q2SCSPPYNT1TCSGQD5";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:20:45 GMT 2011";"Sat Apr 30 15:20:53 GMT 2011";"Sat May 07 15:20:53 GMT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"8";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0143.jpg";2;"2";;
"2J845UUKQOYG252Y0TZOL010RZDWE6";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"0";;"2YM3K4F0OHOV6OAFALF2Q92H7P012D";"A3P9HKBYYARSFE";"Approved";"Sat Apr 30 15:22:41 GMT 2011";"Sat Apr 30 15:22:55 GMT 2011";"Sat May 07 08:22:55 PDT 2011";"Sat Apr 30 19:55:43 PDT 2011";;;"14";"100% (4/4)";"100% (4/4)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0143.jpg";0;"1";;
"2FJTHV8ER9Y88AQFZ0JMAKFHC963QI";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"48";;"25CCJ011K274YUFH3XX1DN46NAICAK";"A3TZC6IVSFAQPG";"Approved";"Sat Apr 30 15:15:42 GMT 2011";"Sat Apr 30 15:16:27 GMT 2011";"Sat May 07 15:16:27 GMT 2011";"Sat Apr 30 19:55:44 PDT 2011";;;"45";"100% (7/7)";"100% (7/7)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0144.jpg";2;"1";;
"2FJTHV8ER9Y88AQFZ0JMAKFHC963QI";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"48";;"2CEIKMN9U8P9DQEQ9XOI8SUYBZ3TCM";"A2OJQOMM43DVPX";"Approved";"Sat Apr 30 15:22:30 GMT 2011";"Sat Apr 30 15:22:39 GMT 2011";"Sat May 07 08:22:39 PDT 2011";"Sat Apr 30 19:55:44 PDT 2011";;;"9";"100% (16/16)";"100% (16/16)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0144.jpg";2;"2";;
"2FJTHV8ER9Y88AQFZ0JMAKFHC963QI";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"48";;"2ESSPW1INMHGDDAGGO1BBBFM8SQH4M";"A1X55V63BZ8MKL";"Approved";"Sat Apr 30 15:14:36 GMT 2011";"Sat Apr 30 15:14:45 GMT 2011";"Sat May 07 15:14:45 GMT 2011";"Sat Apr 30 19:55:44 PDT 2011";;;"9";"100% (55/55)";"100% (55/55)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0144.jpg";2;"2";;
"2FJTHV8ER9Y88AQFZ0JMAKFHC963QI";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"48";;"2GP3YOCCF0CPK73M6JEINXYGX2PSTF";"A12KRSSY1NV0CE";"Approved";"Sat Apr 30 15:19:04 GMT 2011";"Sat Apr 30 15:19:25 GMT 2011";"Sat May 07 15:19:25 GMT 2011";"Sat Apr 30 19:55:44 PDT 2011";;;"21";"100% (15/15)";"100% (15/15)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0144.jpg";2;"1";;
"2FJTHV8ER9Y88AQFZ0JMAKFHC963QI";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"48";;"2N9JHP4BDDKGJLEO5Y0X8G3509E6ZN";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:16:45 GMT 2011";"Sat Apr 30 15:16:52 GMT 2011";"Sat May 07 15:16:52 GMT 2011";"Sat Apr 30 19:55:44 PDT 2011";;;"7";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0144.jpg";2;"1";;
"2UZDM25L8I9NEJCER0XOJ4QWR0QRHE";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"51";;"2B4STMOFXRDSJ5IYRZ4N2JFMUECURJ";"A1JQS9AN8LEAKZ";"Approved";"Sat Apr 30 15:16:59 GMT 2011";"Sat Apr 30 15:17:10 GMT 2011";"Sat May 07 15:17:10 GMT 2011";"Sat Apr 30 19:55:44 PDT 2011";;;"11";"100% (20/20)";"100% (20/20)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0145.jpg";2;"1";;
"2UZDM25L8I9NEJCER0XOJ4QWR0QRHE";"2GDPFE4EGDHD1PBILJ0N4W6HEGX9JY";"Is this image blurry?";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.02";"Sat Apr 30 15:12:43 GMT 2011";"5";;"3600";"604800";"Sat May 07 15:12:43 GMT 2011";"51";;"2I6R9Y8TNKIMEFS2XG8S7OM0ITYV8Y";"AVEEXNWYXBSGM";"Approved";"Sat Apr 30 15:19:04 GMT 2011";"Sat Apr 30 15:19:10 GMT 2011";"Sat May 07 15:19:10 GMT 2011";"Sat Apr 30 19:55:45 PDT 2011";;;"6";"100% (61/61)";"100% (61/61)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_zoo/DSC_0145.jpg";2;"1";;
